1,73.72805786132812,76.37139129638672,83.7683334350586
2,74.16114807128906,78.59152221679688,85.53986358642578
3,71.7413558959961,76.1513442993164,85.07064819335938
4,71.18958282470703,75.439208984375,83.77745056152344
5,184.2315673828125,133.18295288085938,82.62127685546875
6,185.41796875,132.80210876464844,83.05116271972656
7,185.67977905273438,133.1472625732422,82.28353118896484
8,182.8043975830078,130.33546447753906,81.98465728759766
9,143.87535095214844,148.62107849121094,153.2784881591797
10,141.4863739013672,148.72479248046875,154.59603881835938
11,221.68508911132812,211.71624755859375,108.82847595214844
12,222.27603149414062,211.03904724121094,106.67489624023438
13,221.36187744140625,209.85801696777344,101.55054473876953
14,141.39161682128906,146.23216247558594,149.4990692138672
15,144.9403533935547,151.9168243408203,156.90826416015625
16,152.5061798095703,158.00392150878906,163.64869689941406
17,143.9878387451172,148.55416870117188,152.9707489013672
18,150.12332153320312,155.73033142089844,160.78981018066406
19,149.37950134277344,155.52398681640625,161.35922241210938
20,202.86790466308594,205.7737579345703,208.43423461914062
21,203.7113800048828,206.40704345703125,210.1446075439453
22,200.34796142578125,202.02645874023438,201.63375854492188
23,215.84959411621094,205.10365295410156,114.74012756347656
24,212.9952850341797,201.42539978027344,111.96866607666016
25,215.86587524414062,204.29110717773438,109.56100463867188
26,120.14801788330078,125.19938659667969,124.52374267578125
27,123.99850463867188,129.36317443847656,127.13965606689453
28,129.65939331054688,135.72625732421875,136.40159606933594
29,133.78956604003906,140.38516235351562,141.0463409423828
30,130.35317993164062,136.38671875,137.24497985839844
31,129.2740020751953,134.23411560058594,135.89266967773438
32,131.63031005859375,136.8716278076172,138.5334930419922
33,129.14346313476562,134.15103149414062,135.2425079345703
34,205.70138549804688,210.76747131347656,218.01007080078125
35,201.4502716064453,206.3182373046875,211.28330993652344
36,202.26840209960938,207.16783142089844,213.08119201660156
37,207.30555725097656,212.42938232421875,220.5669403076172
38,48.087432861328125,142.1356964111328,207.6265869140625
39,51.594242095947266,139.58070373535156,202.93707275390625
40,51.66545104980469,140.3202362060547,201.142578125
41,49.16034698486328,140.86709594726562,204.78199768066406
42,218.79437255859375,209.71450805664062,113.63096618652344
43,213.41867065429688,202.50523376464844,105.1855697631836
44,212.4891815185547,201.26565551757812,103.51252746582031
45,133.86708068847656,169.36581420898438,95.85440826416016
46,131.33506774902344,167.4345245361328,91.0673599243164
47,134.0815887451172,170.82809448242188,92.65879821777344
48,145.69309997558594,184.0058135986328,100.51469421386719
49,150.0598602294922,156.5992889404297,165.0366973876953
